Latitude,Longitude,Depth,Magnitude
41.8738333,-111.7378333,10.16,1.04
-58.9482,-25.2393,48.81,5
47.9926667,-121.8956667,14.85,1.76
38.8131667,-122.8175,2.37,1.64
41.8505,-119.6535,9.7,2
59.7282,-153.3328,111.2,4.1
36.6006667,-121.2071667,7.08,0.91
19.0941,-65.114,30,2.2
38.7861671,-122.7508316,2.73,1.14
45.7161667,-112.1236667,5.97,0.48
33.5088333,-116.5348333,10.46,0.46
51.3891,-175.7178,14.6,1.9
36.8965,-121.6173333,-0.11,1.47
34.9993333,-118.2005,-0.84,1.32
34.2443333,-118.6681667,-0.55,0.93
19.41,-155.6338333,3.832,1.26
63.3059,-151.3272,1,0.3
65.389,-144.7026,1,1.5
63.7743,-146.9619,14.9,0.7
67.2056,-153.2863,0.3,1.2
34.036,-116.7461667,16.15,1.17
33.182,-116.415,10.82,1.07
33.8756667,-117.5016667,-0.53,0.7
34.0343333,-116.7496667,15.97,1.02
35.9998,-116.2039,3.7,0.5
38.8138351,-122.8178329,2.46,1.03
38.6606,-118.734,14.9,0.1
45.7205,-112.1201667,3.75,1.58
39.3163333,-122.7943333,8.45,1.81
33.891,-118.2551667,13.79,1.97
19.3796667,-155.2835,2.332,1.92
64.6039,-149.3134,15.2,1.5
33.5043333,-116.5338333,9.27,0.72
49.1,-122.31,3.96,1.8
63.205,-151.4055,13.8,1.2
33.0353333,-116.4263333,5.33,1.09
45.7168333,-112.122,5.96,0.69
38.8064995,-122.7770004,1.38,0.83
62.0647,-141.1654,11.8,1.2
52.7324,-166.7216,15.5,2.4
60.2193,-139.626,0.2,1.4
38.9949,-118.4071,3.8,1
49.3925,-120.5073333,-0.53,1.69
38.8153343,-122.8263321,1.59,0.83
38.3881,-118.6905,15.4,0.2
19.409,-155.6333333,3.852,1.33
63.4033,-151.5458,14.3,0.5
37.6686667,-118.8533333,2.08,0.48
58.9452,-154.386,120.8,1.7
54.8805,-160.2368,6.6,2.3
38.809,-122.8013333,1.77,1.39
-6.7823,129.426,130.76,4.1
33.0388333,-116.413,6.79,1.05
37.6044,-116.8007,17.5,1.1
38.4783,-118.3586,4.7,0.5
13.6293,-91.2355,55.93,4.2
33.037,-116.4196667,6.83,1.43
38.2689,-118.7229,8.1,0.3
35.3975,-83.3211667,0.62,1.92
33.0541667,-114.97,-0.14,1.7
63.1669,-150.5443,106.5,1.8
35.5686667,-121.0445,-0.3,0.4
36.1504,-115.4739,15,1.2
51.2614,-174.2214,35.72,3.8
38.2627,-118.7066,10,0.1
63.338,-151.2509,4.7,0.9
35.7893,-116.5477,15.8,0.8
46.1981667,-122.1868333,0.75,0.38
33.6726667,-116.722,11.59,0.52
63.1966,-137.42,13.9,1.4
38.125,-88.4015,10.26,2.44
34.453,-119.2916667,7.63,1.18
41.6399,-127.0412,9.48,3
37.6381667,-118.889,5.06,0.35
37.4608333,-118.8428333,0.84,0.77
38.6534,-118.7881,11.5,0.5
37.3125,-121.4875,8.03,1.07
37.5979,-116.8163,18.8,1.1
33.5061667,-116.5355,9.6,0.29
53.2531,-165.5596,12.3,1.8
39.8482,-120.6907,0,0.7
37.6381667,-118.956,3.73,0.13
37.6298333,-118.9366667,5.91,0.39
37.6217,-116.8147,15,0.5
38.8093333,-122.819,3.09,0.68
40.1507,-120.2269,13.7,1
61.2055,-140.6705,4.1,0.9
38.8436661,-122.8303299,1.66,0.57
36.4841667,-89.539,8.6,1.61
33.4465,-116.4586667,11.67,0.53
33.6608333,-116.7136667,15.34,0.86
34.4446,86.192,10,4.7
45.9318333,-111.471,-2,0.9
59.9683,-152.484,77.8,1.6
0.9647,96.9384,35.34,4.4
39.3341667,-122.8,10.25,1.77
-10.3655,160.7086,3.5,4.8
64.9415,-149.2969,17,1.9
59.7176,-152.2565,68.3,1.3
34.0045,-117.0901667,10.98,0.71
37.4188333,-121.7831667,7.12,0.5
62.3512,-151.464,95,1.5
-22.4953,173.1114,9.95,7.2
59.6413,-138.9203,4.9,1.8
60.0119,-149.8933,20.6,1.9
51.3055,177.8094,29.8,3
34.3035,-116.844,5.21,1
-22.6909,173.372,10,5.4
-22.6593,173.2361,10,5.2
37.3312,-115.2138,0.2,0.9
37.6305,-118.9423333,5.13,1.16
37.627,-118.9408333,5.01,0.51
37.6278333,-118.941,5.07,1.38
38.6531,-118.7932,11.4,1.1
39.403,73.3984,51.16,4.5
37.5816667,-118.9338333,-0.46,0.48
37.472,-116.5376,11,0.7
18.691,-64.311,45,2.6
58.0582,-155.8267,119.9,1.8
37.6318333,-118.9386667,4.97,2.28
63.0793,-148.9509,71.7,1.3
-22.6161,173.3123,10,5
-22.4883,173.0261,10,4.6
37.4245,-115.2837,0,1.1
65.4095,-144.7545,10.6,0.8
-22.3183,172.9383,10,4.7
19.2924,-67.4085,43,3
39.3923333,-120.1915,5.23,2.09
59.8116,-152.0443,70.4,1.4
38.8145,-122.8155,1.83,1.05
39.5771,-119.0952,3.2,1.6
59.251,-153.7331,104.8,1.5
-22.7462,173.5047,10,4.8
62.6274,-151.2,83.9,1.1
-25.1394,-177.3386,121,6.2
37.6375,-118.975,4.18,0.21
19.1015,-155.2905,25.749,1.78
38.8423347,-122.8778305,2.09,0.73
38.2599,-118.7268,9,0.3
45.7185,-112.1195,4.3,1.08
37.2113333,-97.8156667,6.38,2.14
46.313,-122.222,10.24,0.29
18.405,-67.3135,21,2.3
46.7885,-112.1686667,3.9,0.97
63.5871,-147.531,12.8,0.8
42.3704,-120.2935,10.6,0.8
51.4233,-176.4345,25.5,2.3
37.626,-118.9358333,6.24,0.14
37.588,-119.0103333,-0.01,0.4
27.8826,139.6848,484.69,4.5
37.979,-121.857,17.25,1.8
38.1611,-118.2469,0,1
61.5074,-146.5159,31.6,1.3
38.8186684,-122.8241653,-0.8,0.74
36.561,-121.1611667,6.35,0.68
33.6521667,-116.719,14.37,1.18
65.4214,-144.6997,13,1.3
59.8315,-152.9633,99.4,2.5
37.5351667,-118.8913333,0.52,0.63
-21.4609,-175.5977,86.76,4.9
37.0281667,-121.4911667,3.68,2.08
18.943,-67.6501,33,2.7
37.8475,-112.4423333,2.21,1.09
19.503,-68.5783,56,3.3
39.5598,-119.0747,0,0.7
19.1700001,-155.4763336,34.5,1.84
36.6385,-98.0775,10.55,4
63.2696,-152.7758,1.1,0.7
61.3354,-147.3557,24.4,1
37.6225,-118.8511667,2.65,0.04
19.211,-155.449,38.971,1.79
37.4661,-118.0541,3.1,1.1
19.6511,-68.6037,24,3.1
63.0217,-151.5699,6.6,1.6
-22.0145,-68.6717,142.17,4.7
18.5832,146.485,55.92,4.6
18.9573,-65.0401,36,2.3
39.355,-122.789,17.45,1.6
39.3383333,-122.7813333,16.38,1.9
18.947,-65.0867,8,1.8
32.933,-115.5208333,5.88,1.36
38.8778343,-122.8236694,-0.33,0.83
33.8998333,-118.9355,4.14,1.92
37.2019,-114.7594,11.1,0.5
27.1807,103.5792,10,4.7
63.095,-150.7816,114.6,1.2
-6.5749,104.9041,52.94,5
37.5321667,-118.8445,0.97,0.51
37.63,-118.9383333,5.14,0.64
62.5762,-152.1291,16.5,1.4
41.9324,-119.676,7.1,2.4
61.0398,-148.9426,23.2,1.1
37.5131667,-118.8263333,1.46,0.57
61.4433,-151.5418,80.9,1
-22.941,172.5161,10,4.7
34.4748333,-117.8993333,5.25,0.9
-22.7464,173.3572,10,4.8
37.0079,-115.9976,4.7,0.3
35.952,-117.6556667,3.87,0.62
35.9528333,-117.6565,3.32,0.7
-29.1935,61.0108,10,5
35.9518333,-117.656,3.46,0.63
63.2622,-151.2012,13.9,1.1
38.3352,-118.1513,10.6,0.2
38.489,-118.2315,8.2,0.2
41.932,-119.6802,0.8,0.8
-22.5465,-66.1521,253.36,4.3
19.3808333,-155.283,2.272,2.52
19.3806667,-155.284,2.192,2.03
-6.5606,104.9132,68.28,5.1
59.5819,-153.4236,127.1,1.6
63.8236,-149.7082,11.5,0.9
63.8142,-149.709,10.3,1.3
47.7528333,-113.8323333,4.73,0.27
33.034,-116.4268333,2.93,0.74
67.5683,-149.7719,9.8,0.9
34.4445,-119.2733333,9.19,1.54
36.5765,-121.1765,7.78,3.41
62.7573,-150.5742,82.4,1.2
33.4926667,-116.476,12.88,0.43
63.1039,-151.4988,3.8,0.4
65.4031,-144.7395,5.3,0.6
19.1836667,-155.6401667,1.817,3.05
38.8168335,-122.7611694,1.51,0.89
62.1074,-148.9604,41,1.4
33.9795,-116.8788333,8.78,0.98
38.8423333,-122.8263333,2.25,0.45
35.953,-117.6583333,3.53,0.58
33.7623333,-115.9168333,3.49,0.74
35.9535,-117.6593333,3.13,0.87
39.2513333,-123.4493333,6.82,2.01
37.2359,-117.5882,9.3,0.4
10.1174,123.1652,44.85,4.6
36.5778333,-121.1795,6.66,1
39.572,-119.1038,8.7,0.9
64.7123,-147.5897,13.3,0.3
61.5539,-141.1626,6.9,1
32.6343333,-115.7358333,4.87,0.67
33.6885,-116.7681667,13.97,1.15
41.9489,-119.6806,0.9,1.5
38.8180008,-122.8166656,2.28,1.06
37.2106667,-97.8151667,6.34,2.13
63.2667,-151.7462,4,0.8
33.9843333,-116.9528333,12.21,0.7
33.539,-116.695,5.26,0.24
38.2776,-118.6973,8.2,0.1
39.322,-122.7845,13.08,1.75
39.331,-122.7968333,9.85,1.79
34.0738333,-116.6745,6.75,0.97
59.7598,-153.0714,103.1,1.6
61.6092,-150.534,46.4,1.2
36.5576667,-121.0821667,5.65,1.2
33.9976667,-118.3513333,9.21,2.12
58.3098,-153.4711,56.1,1.3
39.2633,73.4331,35,4.3
34.7522,80.4081,10,4.4
33.041,-116.4416667,8.4,0.85
64.5651,-150.6257,13.9,0.5
61.9726,-143.6893,8,1.3
60.0849,-152.2579,76.9,1.1
37.5458333,-121.6745,5.28,1.11
34.3605,-116.9566667,-1.35,0.71
33.1538333,-115.6486667,3.59,1.28
53.6307,-165.6259,44.3,1.4
35.2278333,-120.4951667,4.66,1.83
37.5676667,-118.8095,8.79,1.24
37.6356667,-118.9496667,4.18,0.08
57.0212,-157.8313,7,2.4
63.2521,-151.1554,3.9,1.6
38.81,-122.8011667,1.69,0.63
61.9845,-151.1237,88.6,1.8
63.5256,-150.9736,10.7,1
19.1956,-64.726,11,2.4
46.938,-121.9548333,12.18,0.58
37.2898333,-97.6091667,6.51,2.31
33.3363333,-115.7165,5.23,1.72
36.5672,-117.0251,9.8,0.9
61.037,-149.1244,30.9,1.9
60.757,-152.818,134.4,1.6
33.1891667,-115.6098333,3.02,1.38
60.5109,-148.5152,12.6,0.9
64.809,-147.5556,15.5,0.7
35.9551667,-117.6581667,3.47,1.79
45.7113333,-112.1236667,6.15,0.56
33.5386667,-116.6903333,3.94,0.93
-22.3979,172.8066,10,4.7
39.2525,-123.45,8.51,1.42
63.5094,-151.0509,7.2,0.7
63.4901,-140.3719,16.6,1.4
41.9406,-119.6865,0.5,1
34.2925,-117.0036667,4.95,0.99
33.8623333,-117.6691667,8.65,0.92
38.2512,-118.7288,11.1,0.1
37.5483333,-118.8255,5.45,0.57
35.9508333,-117.6563333,3.79,0.73
35.9566667,-117.6533333,3.1,0.6
35.9546667,-117.6606667,2.75,0.89
35.952,-117.6585,3.23,1.1
33.852,-117.4941667,-0.53,1.39
61.1932,-153.3336,15.8,0.9
35.9276667,-120.4766667,4.07,0.61
33.5126667,-116.5335,9.04,0.36
47.71,-113.7293333,7.97,0.65
38.8406677,-122.8776703,2.21,0.81
61.6868,-150.5532,56.4,2.4
19.4156667,-155.4623333,8.935,2.53
46.7821667,-112.1668333,6.97,1.38
42.0446,-119.6903,6.7,1.2
37.4181667,-121.7723333,5.33,1.08
33.2361667,-116.1928333,11.07,0.59
33.3456667,-115.7111667,7.32,0.77
46.4843333,-123.6831667,-0.23,1.22
60.1193,-153.0982,131.1,2.1
64.6067,-150.1823,1,0.2
-20.5389,-69.3442,118.07,3.9
61.0406,-149.0792,36.3,0.9
38.8358345,-122.7733307,1.77,0.97
51.7062,-176.8948,55,2.6
18.923,-64.405,16,2.7
65.5771,-148.4808,14.1,1.6
63.2636,-143.9567,12.3,0.7
39.4138,-120.1318,7.9,0.8
35.9523333,-117.6581667,3.25,1.57
65.0017,-150.6247,14.1,0.7
37.3902,-117.0071,11.1,0.3
37.3295,-122.1046667,-0.32,1.53
41.8035,-112.5298333,2.89,0.57
39.762,-110.952,1.84,1.4
33.9246667,-116.0273333,3.15,1.05
40.7147,78.3071,3.63,5.2
33.9695,-116.644,12.24,0.45
18.0739,-67.2837,22,2
34.3395,-116.8531667,-1.7,1.53
39.32,-122.7891667,9.49,1.78
34.0538333,-117.3571667,-0.67,0.97
63.928,-148.9664,1.6,1.9
35.9545,-117.66,3.03,0.26
-9.6192,119.9425,46.42,5.4
60.1653,-153.9196,62.2,1.6
36.6648,-99.0826,5,2.5
35.9538333,-117.6585,3.16,1.29
64.7769,-147.7978,10.5,1.1
-3.3961,127.3178,57.97,5.3
38.7589989,-122.7251663,1.82,0.55
-40.3093,-72.9593,65.66,4.2
49.0763333,-118.5958333,-0.6,1.81
46.0006667,-112.4658333,-2,1.34
-24.187,-67.515,193.2,4.3
37.526,-118.8846667,0.35,0.29
33.8485,-117.4883333,-0.5,1.8
57.0262,-157.8319,0.2,2.6
40.2315,-121.1153333,1.62,1.57
18.9825,-64.616,9,2
56.0323,-156.3842,58.5,1.8
34.3123333,-117.0151667,6.71,1.95
26.9857,140.4491,433.16,4.2
33.0586667,-114.9865,-0.15,1.78
54.1503,-165.9406,5.3,1.3
33.7721667,-117.4455,-0.67,0.92
39.3198333,-122.7873333,10.69,1.48
66.577,-150.6133,3.8,1.2
40.2015,-121.1173333,1.78,1.88
40.4826667,-121.984,3.21,1.17
61.8747,-150.9061,10.2,1.1
-34.905,-71.825,42.1,3.9
51.5658,-176.2712,36.7,2.2
39.3326667,-122.7986667,11.26,1.78
35.6825,-121.1291667,5.74,0.78
37.2901667,-97.6085,6.46,2.28
59.9031,-152.1906,67.2,1.7
37.1967,-117.3903,11.2,0.4
38.6826,-118.526,7.5,0.4
84.0291,-1.7562,3.59,5
70.7787,-145.8338,30,2.6
57.0545,-154.0047,5.6,1.9
38.8105,-122.8263333,2.37,1.82
61.3905,-146.9751,8,1.7
38.7421667,-122.7063333,0.77,1.53
68.5202,-147.1397,1,1.1
33.4508333,-116.3918333,13.56,0.9
55.3817,-158.4217,16.8,2.8
65.2624,-146.9467,11.8,1.4
53.2214,-166.8433,53.8,2.2
62.3261,-148.2102,33.8,1.4
-22.6037,173.4191,10,5.2
33.2545,-116.4065,5.19,1.06
37.4615,-118.821,-1.33,1.13
33.4108333,-116.3365,14.51,0.85
37.437,-117.009,0,1.1
68.5352,-147.3435,18.5,1
33.4876667,-116.4113333,10.04,0.68
36.5585,-121.1561667,6.5,1.11
37.2051,-118.1259,4.4,0.9
18.7099,-64.3485,40,2.2
18.2586,-67.8305,8,2.7
64.9799,-147.3572,0,1.4
61.2028,-149.3134,33.2,1.1
37.6698333,-118.8456667,-0.06,0.63
37.3928,-117.0694,3.1,1.1
64.7248,-149.2301,20.9,1.3
19.5415,-67.5927,46,2.7
38.8028333,-122.7096667,2.9,1.01
60.0116,-141.6315,7.2,1.5
39.3951,73.4613,10,4.3
33.9753333,-117.5313333,7.63,1.51
37.3861,-117.0598,7.3,0.7
38.791,-122.7588333,1.3,1.37
18.6166,-64.3983,5,3.2
35.9533333,-117.6585,3.01,1.33
37.6468333,-118.8843333,2.82,0.33
37.8585,-122.5893333,3.32,2
38.2686,-118.7342,9.3,1
33.4841667,-116.4091667,11.71,0.77
37.6478333,-118.887,3.24,0.67
63.5145,-147.5866,16.8,1.3
54.4417,-161.4767,8.7,2.5
37.6461667,-118.8881667,3.35,0.76
19.2391667,-155.2405,29.56,3.07
37.6471667,-118.8825,2.6,0.23
63.5884,-152.4592,10.5,1
18.6875,-65.7969,39,2.8
37.1987,-114.565,7.3,1.9
32.4743333,-115.595,11.08,2.04
37.6486667,-118.8863333,3.17,0.53
35.7785,-121.2273333,5.48,1.3
37.406,-117.0301,9.1,0.1
38.769165,-122.7096634,1.73,1
40.461,-122.0623333,10.09,1.59
35.059,-85.4425,14.22,2.21
33.4111667,-116.3378333,12.59,1.14
45.7126667,-112.1255,1.69,1.26
64.7317,-149.2616,16.9,0.5
37.7098333,-118.8715,2.74,0.39
38.8135,-122.813,3.24,0.92
18.8899,-64.3133,14,2
36.0016667,-117.3586667,7.4,1
37.6556667,-118.8863333,3.58,0.14
35.9538333,-117.6568333,3.14,1.68
36.7026667,-121.3433333,3.87,0.69
37.3941,-117.0698,6.6,0.1
55.0464,-160.6423,52.2,2.3
57.0522,-154.0094,6.7,2
33.868,-116.5436667,12.92,0.6
32.9724,-100.7741,5,2.5
35.9531667,-117.6586667,3.02,1.57
35.9476667,-117.6578333,3.14,0.71
38.929,-122.2291667,-0.47,1.5
33.4708333,-116.4818333,11.2,0.48
35.9526667,-117.659,2.88,2.49
35.9486667,-117.6573333,4.25,1.17
35.9515,-117.6576667,3.44,1.12
35.9505,-117.6565,3.99,0.26
60.7429,-149.5181,43.1,1.5
35.9531667,-117.6563333,3.63,0.64
33.7643333,-115.9088333,3.47,0.81
65.353,-150.0282,9.3,0.6
36.1909,-96.9778,5,2.2
38.8371667,-122.8021667,2.07,1.23
38.8089981,-122.800499,1.83,1.08
65.2912,-148.9182,4.7,0.4
47.6903333,-121.9063333,8.05,1.72
39.3141667,-122.786,10.61,1.7
38.823,-122.8073333,2.81,0.46
19.209,-155.449,38.811,1.79
19.3098333,-155.2228333,2.98,1.85
35.9535,-117.6563333,3.42,0.22
37.191,-117.3888,10.3,0.3
33.5028333,-116.5358333,8.72,0.59
35.9566667,-117.6565,2.96,1.38
68.5523,-146.7302,4.3,0.9
61.2062,-140.6373,2,1.1
35.9513333,-117.657,3.42,0.81
37.4683333,-118.845,3.41,0.76
46.16,-122.374,12.81,0.22
33.508,-116.5295,9.34,0.64
64.3171,-148.152,11.1,0.6
63.4826,-150.8909,9.6,1.1
18.666,-64.468,4,2.2
33.502,-116.5321667,9.06,0.12
37.5635,-116.7564,21,0.2
18.3715,-67.6027,85,3
34.0133333,-118.3531667,5.91,1.29
39.3273333,-122.7958333,9.6,1.77
62.4969,-151.2532,84.9,1.2
36.5806667,-121.1846667,7,0.76
37.4119,-117.2585,0,1.2
63.5269,-147.8621,5.9,0.9
37.5753333,-118.9333333,0.58,0.53
59.6982,-153.1597,108,2.7
37.5816667,-118.9375,1,0.1
35.9501667,-117.6571667,3.52,0.27
57.761,-155.6636,101.2,2.3
35.5546667,-119.3751667,27.35,1.53
34.0656667,-117.2698333,14.93,1.18
33.0858333,-116.5451667,8.23,1.02
-33.3999,-72.4123,12.36,4.5
61.6235,-150.0515,10.5,1
33.2718333,-116.7783333,9.86,1.25
-22.1882,172.8798,10,4.7
57.5681,-155.2433,80.6,1.7
62.8153,-152.0323,8.8,1.1
53.2181,-167.5328,57.8,1.8
34.1553333,-116.4165,3.05,0.69
40.2851,-119.8005,16.6,0.3
-22.7225,172.8772,10,4.8
57.7346,-137.844,24.8,3.5
46.8496667,-121.76,1.76,0.74
35.9541667,-117.6583333,3.28,0.53
38.8401667,-122.8285,2.46,1.24
37.3191667,-121.6903333,5.14,0.78
36.8153,-117.7155,0,0.5
37.5726667,-118.8563333,5.37,0.66
38.6603,-118.7901,9.6,0.6
62.4188,-149.3426,1.8,1.3
64.6907,-146.6029,16.3,0.7
58.1939,-154.2112,72.4,1.6
35.9528333,-117.6558333,3.67,0.71
38.8236656,-122.8041687,2.19,1.01
38.8253326,-122.8051682,2.16,1.06
40.1894,-121.0685,11.8,1.1
36.4603333,-121.0281667,2,1.08
37.431,-117.0214,6.1,0.6
37.7255,101.5785,21.07,5.2
39.5802,-119.0769,5.1,0.8
64.737,-149.2338,20.6,0.2
64.7184,-149.556,18.5,0.5
33.9516667,-118.321,9.99,0.99
17.7597,-66.8927,14,2.6
62.9154,-151.2892,108.6,2.6
36.5265,-117.4686,0,0.2
17.7695,-67.0491,22,2.6
17.9454,-66.5384,7,2.1
33.7006667,-116.7788333,17.83,0.61
61.803,-144.8339,26.7,1
37.1991,-114.9609,0,1
6.8375,-72.9925,155.6,4.3
37.4043,-117.0365,9.7,0.2
36.6345,70.9028,218.86,4.2
38.7869987,-122.7631683,0.66,0.48
32.6288333,-115.7543333,5.72,1.09
46.6131667,-119.8465,6.71,0.9
37.8095,-121.953,9.65,2.59
62.1587,-152.1518,104,1.4
33.136,-116.6728333,18.93,0.61
40.1787,-121.0579,8.8,1.3
33.6768333,-116.7813333,16.25,0.92
33.6776667,-116.7828333,16.36,1.17
61.6199,-146.4152,19.8,1.8
19.4133333,-155.6185,2.542,1.4
55.4921,-158.496,12.9,2.8
63.5504,-151.05,4.8,1.7
60.3042,-150.4927,43.2,1.1
38.0835,-118.1733,4.6,0.8
62.663,-151.4071,5.1,1.2
37.0776667,-122.0096667,12.61,0.96
36.0608333,-120.1933333,9.86,1.29
32.665,-115.8173333,10.3,1.12
64.1333,-147.6862,10.7,0.8
61.4661,-146.6427,24.4,1.6
59.9997,-148.991,10,1.6
33.1691667,-116.0088333,2.55,1.13
60.0984,-151.8509,67,1.3
18.1895,-68.1072,88,2.8
34.2951667,-116.8783333,4.69,1.24
19.3331667,-155.1378333,6.932,1.55
41.8811,-119.6084,7.2,1
46.6133333,-119.848,6.25,0.51
33.0345,-116.4228333,6.3,1.84
37.4488,-117.0037,0,0.6
40.2923333,-121.2531667,2.15,1.11
35.9875,-120.5491667,2.91,0.23
63.3474,-144.9528,12.4,2
63.1834,-149.4224,9.1,1.6
46.6085,-119.8458333,6.15,0.49
35.0333333,-118.9835,3.27,1
-22.6177,172.744,10,4.8
17.7644,-66.9978,26,2.3
38.8330002,-122.8085022,1.37,0.73
58.4177,-154.1135,80,2.1
33.4136667,-116.3411667,12.22,0.83
11.5919,-86.7455,46.05,4.5
38.7854996,-122.7630005,0.7,1.11
11.5241,124.4526,38.45,5.1
51.0928,-179.659,12.9,2.7
38.823,-122.7795,0.05,0.26
46.7945,-121.8201667,8.77,0.66
38.2689,-118.7614,8.8,0.2
35.038,-118.9816667,12.21,1.14
37.479,-118.7826667,5.97,3.03
37.48,-118.78,5.43,1.06
19.461,-155.0148333,42.516,1.88
37.4791667,-118.7796667,5.26,0.82
37.4793333,-118.7801667,5.35,1.55
33.3306667,-116.8695,11.62,0.85
51.2815,-179.978,21.4,1.9
37.2182,-117.8613,8.5,0.3
33.5255,-116.5265,12.68,0.48
37.4815,-118.7805,5.31,2.46
37.4791667,-118.777,6.21,0.85
-23.844,152.9357,19.16,4.6
37.4808333,-118.7821667,5.4,3.49
61.5061,-151.2119,8.5,1.3
38.8313333,-122.8803333,1.51,1.11
38.8305,-122.8791667,1.53,1.03
37.4826667,-118.783,4.9,1.18
19.190834,-155.4779968,36.54,1.87
39.8985,-119.0096,12,1.6
68.8871,-146.6969,12.1,1.5
37.484,-118.7798333,5.57,1.91
37.4815,-118.7815,5.07,1.03
36.9803333,-112.9065,18.34,1.35
37.4776667,-118.7968333,-0.75,0.68
35.954,-117.6576667,3.46,0.55
35.5198333,-118.0945,13.51,0.27
63.8393,-149.0354,14.9,0.6
37.4831667,-118.8331667,2.16,1.11
19.3838333,-155.2461667,2.676,0.44
38.2606,-118.7386,9.8,0.5
37.4823333,-118.7795,5.68,3.31
68.8822,-146.7663,11.6,1.2
37.4816667,-118.7901667,1.14,0.74
33.5056667,-116.5325,9.3,0.63
19.2128334,-155.4579926,38.31,1.89
33.2511667,-116.3995,5.52,1.01
40.4043333,-121.4736667,7.37,0.53
37.4801667,-118.786,4.95,2.78
37.4826667,-118.7835,5.36,2.72
38.8230019,-122.8431702,1.8,1.15
34.699,-117.951,10.58,1.74
38.805,-122.7336667,2.89,0.46
37.6355,-118.8865,6.04,0.99
37.6355,-118.8863333,6.04,1.5
38.1571667,-122.4735,7.05,0.63
37.4833333,-118.7811667,5.67,2.59
18.8246,-64.3414,10,3.1
18.8572,-64.294,21,2.8
38.2622,-118.7166,12.2,0.1
61.3818,-150.0843,9.7,1.5
37.5786,-116.8146,0.2,0.2
64.8338,-149.0193,15.3,0.6
66.0522,-151.143,19.6,0.6
63.288,-151.3852,9,1.2
19.4206,-66.561,53,3.2
44.4608333,-111.0166667,13.01,0.9
37.6351667,-118.8771667,5.71,0.75
37.6341667,-118.8748333,6.11,1.34
37.4768333,-118.7948333,2.36,0.87
37.6341667,-118.8831667,5.19,0.56
63.4508,-155.0776,5.9,1.2
37.485,-118.7813333,5.18,2.45
37.3933333,-118.4463333,4.88,1.58
37.4846667,-118.7798333,5.35,3.44
37.4975,-118.8205,0.08,2.58
38.7708333,-122.6943333,2.34,0.1
37.4833333,-118.7851667,4.88,2.73
37.4766667,-118.7965,0.14,0.78
46.762,-70.424,1,2.7
62.0021,-148.8573,5,2.2
65.6437,-145.1602,2.9,1
56.8836,-155.1412,24.1,2
35.9531667,-117.6598333,3.21,0.64
34.4958,140.3533,33.08,5.1
60.5628,-144.495,7.3,1.7
19.2916667,-155.1585,40.411,1.93
37.6325,-118.8943333,4.93,0.29
35.9546667,-117.6593333,3.41,1.47
61.0415,-152.4121,108.7,1.8
38.8191681,-122.7754974,1.33,0.72
37.5303333,-118.8898333,1.16,1.31
-22.722,172.9406,30.54,4.8
37.9886,-114.5859,5.6,1.1
57.4916,-154.8056,59.3,1.6
17.8505,-66.7885,13,1.9
37.4843333,-118.8466667,4.56,0.59
37.63,-118.8923333,4.84,0.18
37.4903333,-118.8201667,0.44,0.55
63.1506,-149.2433,18.2,1.2
37.629,-118.9366667,4.92,0.36
39.4171667,-123.3158333,5.22,1.66
37.4841667,-118.7793333,5.35,0.97
59.7906,-153.1006,103.8,1.8
63.1072,-150.9096,126.5,2.3
65.2537,-149.5042,7.9,0.7
32.5988,138.0139,333.35,4.5
37.4906667,-118.823,1.94,0.66
36.1791667,-120.7518333,3.71,1.51
38.822834,-122.7819977,0.05,0.82
62.07,-148.5086,20,1.1
63.3435,-151.1847,13.6,0.6
33.276,-116.107,3.56,0.98
37.4843333,-118.7758333,5.6,0.96
63.2477,-150.6236,127,1.5
33.0325,-116.4211667,8.82,1.36
64.9054,-149.1443,14.6,0.4
64.8959,-149.1601,15.6,0.2
34.6383333,-116.6571667,5.33,1.39
38.7663345,-122.7331696,2.16,0.82
68.5261,-146.8176,5.4,1.4
-22.6372,173.021,10,5
38.3115,-118.452,8.4,0.6
64.9145,-148.9921,21,0.9
57.9081,-156.1435,123.4,2.2
37.6016667,-118.94,2.8,0.41
38.9918,-118.4075,0,1.3
38.9986,-118.4074,5.5,1.4
33.6251667,-116.5778333,10.67,0.87
64.9656,-147.3386,0,1
38.1678333,-122.2793333,6.92,1.02
44.751,-110.962,5.55,0.31
68.5226,-146.7418,3.4,1.3
63.1422,-150.6094,120,1.1
37.48,-118.7805,5.34,0.73
17.8645,-68.5695,78,2.9
37.4853333,-118.7835,4.84,1.95
38.8279991,-122.854332,1.82,0.32
34.0906667,-117.5815,12.39,0.69
17.982,-66.9537,7,1.1
37.5615,-118.858,5.93,0.51
37.4841667,-118.783,5,2.95
44.3098333,-111.0038333,11.82,1.51
34.2823333,-118.4651667,4.69,0.91
36.2478333,-120.8163333,7.41,1.9
34.2945,-118.4721667,6.85,1.24
44.2993333,-110.9993333,11.55,1.4
35.451,-118.4025,3.08,1.57
37.673,-121.9663333,10.08,1.91
-22.8621,173.0167,10,4.7
48.4691667,-122.0915,22.09,0.7
38.4538,-118.2059,9.6,0.3
35.9486667,-117.659,3.19,1.03
35.9513333,-117.6573333,3.23,1.31
35.4536667,-118.3536667,2.99,0.86
37.8378333,-112.5486667,7.35,1.92
35.947,-117.6561667,3.59,0.55
